web-scraper-order,web-scraper-start-url,Gouvernorat Français,Gouvernorat Arabe,wileya-href,Délégation,baladiyet-href,Délégation2,mo3tamdiyya-href,Lieux Français,Lieux Arabe
1713836683-1155,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kef Est,https://rues-tunisie.openalfa.com/kef-est,Ben Ainine,https://rues-tunisie.openalfa.com/ben-ainine,,بنعنين
1713836694-1156,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Sed El Khir,https://rues-tunisie.openalfa.com/sed-el-khir,Lieux de Sed El Khir,سد الخير
1713836700-1157,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Safsaf,https://rues-tunisie.openalfa.com/safsaf,,الصفصاف
1713836706-1158,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Mzita,https://rues-tunisie.openalfa.com/mzita,,مزيتة
1713836712-1159,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Kalâat Snan,https://rues-tunisie.openalfa.com/kalaat-snan,Lieux de Kalâat Snan,قلعة سنان
1713836722-1160,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,El Mahjouba,https://rues-tunisie.openalfa.com/el-mahjouba,Lieux de El Mahjouba,المحجوبة
1713836736-1161,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,El Hamaïma,https://rues-tunisie.openalfa.com/el-hamaima,,الحميمة
1713836749-1162,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,El Falta,https://rues-tunisie.openalfa.com/el-falta,,الفالتة
1713836764-1163,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Bou Jabeur,https://rues-tunisie.openalfa.com/bou-jabeur,,بوجابر
1713836778-1164,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Senan,https://rues-tunisie.openalfa.com/kalaat-senan,Aïn Snan,https://rues-tunisie.openalfa.com/ain-snan,,عين سنان
1713836792-1165,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Khasba,https://rues-tunisie.openalfa.com/kalaat-khasbat,Sidi Ahmed Essalah,https://rues-tunisie.openalfa.com/sidi-ahmed-essalah,,سيدي أحمد الصالح
1713836799-1166,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Khasba,https://rues-tunisie.openalfa.com/kalaat-khasbat,Nadhour-En,https://rues-tunisie.openalfa.com/nadhour-en,,الناظور
1713836805-1167,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Khasba,https://rues-tunisie.openalfa.com/kalaat-khasbat,Kalaat Khasba,https://rues-tunisie.openalfa.com/kalaat-khasbat_kalaat-khasbat,Lieux de Kalaat Khasba,القلعة الخصبة
1713836811-1168,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Kalaat Khasba,https://rues-tunisie.openalfa.com/kalaat-khasbat,Hentaïa,https://rues-tunisie.openalfa.com/hentaia,,هنطاية
1713836826-1169,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,Louata,https://rues-tunisie.openalfa.com/louata,,اللواتة
1713836832-1170,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,Ezzitouna,https://rues-tunisie.openalfa.com/ezzitouna_el-ksour,,الزيتونة
1713836838-1171,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,El Ksour,https://rues-tunisie.openalfa.com/el-ksour_el-ksour,,القصور
1713836845-1172,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,Banou,https://rues-tunisie.openalfa.com/banou,,بانو
1713836860-1173,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,Aïn Fedhil,https://rues-tunisie.openalfa.com/ain-fedhil,,عين فضيل
1713836874-1174,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation El Ksour,https://rues-tunisie.openalfa.com/el-ksour,Aïn El Ksiba,https://rues-tunisie.openalfa.com/ain-el-ksiba,Lieux de Aïn El Ksiba,عين القصيبة
1713836906-1175,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Fej Ettamer,https://rues-tunisie.openalfa.com/fej-ettameur,,فج التمر
1713836920-1176,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Enneayem,https://rues-tunisie.openalfa.com/enneayem,,النعايم
1713836935-1177,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Djerissa Sud,https://rues-tunisie.openalfa.com/djerissa-sud,,الجريصة الجنوبية
1713836948-1178,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Djerissa Nord,https://rues-tunisie.openalfa.com/djerissa-nord,,الجريصة الشمالية
1713836963-1179,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Djerissa Centre,https://rues-tunisie.openalfa.com/djerissa-centre,Lieux de Djerissa Centre,الجريصة المركزية
1713836977-1180,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Djérissa,https://rues-tunisie.openalfa.com/djerissa,Besseriana,https://rues-tunisie.openalfa.com/besseriana,,بسريانة
1713837005-1181,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Zouarine,https://rues-tunisie.openalfa.com/zouarine,Lieux de Zouarine,الزوارين
1713837019-1182,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Thermda,https://rues-tunisie.openalfa.com/thermda,,ثرمدة
1713837036-1183,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Sidi Baraket Sud,https://rues-tunisie.openalfa.com/sidi-baraket-sud,,سيدي بركات الجنوبية
1713837052-1184,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Sidi Baraket Nord,https://rues-tunisie.openalfa.com/sidi-baraket-nord,,سيدي بركات الشمالية
1713837066-1185,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,El Medeïna,https://rues-tunisie.openalfa.com/el-medeina,,المداينة
1713837080-1186,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Ebba,https://rues-tunisie.openalfa.com/ebba,Lieux de Ebba,أبة
1713837096-1187,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Dahmani Nord,https://rues-tunisie.openalfa.com/dahmani-nord,Lieux de Dahmani Nord,الدهماني الشمالية
1713837111-1188,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Dahmani,https://rues-tunisie.openalfa.com/dahmani_dahmani,,الدهماني
1713837125-1189,https://rues-tunisie.openalfa.com/,Gouvernorat Le Kef,الكاف	,https://rues-tunisie.openalfa.com/le-kef,Délégation Dahmani,https://rues-tunisie.openalfa.com/dahmani,Abida,https://rues-tunisie.openalfa.com/abida_dahmani,,عبيدة
1713837168-1190,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,Tebourba,https://rues-tunisie.openalfa.com/tebourba_tebourba,,طبربة
1713837182-1191,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,Erraja,https://rues-tunisie.openalfa.com/er-raja,,الرجاء
1713837197-1192,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,El Mellaha,https://rues-tunisie.openalfa.com/el-mellaha,,الملاحة
1713837211-1193,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,El Ansarine,https://rues-tunisie.openalfa.com/el-ansarine,,الأنصارين
1713837225-1194,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,Edkhila,https://rues-tunisie.openalfa.com/edkhila,Lieux de Edkhila,الدخيلة
1713837238-1195,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,Echouigui,https://rues-tunisie.openalfa.com/ech-chouigui,Lieux de Echouigui,الشويقي
1713837252-1196,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Tebourba,https://rues-tunisie.openalfa.com/tebourba,Banlieue de Tebourba,https://rues-tunisie.openalfa.com/banlieue-de-tebourba,,أحواز طبربة
1713837280-1197,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,Sanhaja,https://rues-tunisie.openalfa.com/sanhaja,Lieux de Sanhaja,صنهاجة
1713837294-1198,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil_oued-ellil,,وادي اللیل‬
1713837308-1199,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,Es Saida,https://rues-tunisie.openalfa.com/es-saida,Lieux de Es Saida,السعيدة
1713837322-1200,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,Er Riadh,https://rues-tunisie.openalfa.com/er-riadh,Lieux de Er Riadh,الرياض
1713837341-1201,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,El Kobbâa,https://rues-tunisie.openalfa.com/el-kobbaa,Villages et Hameaux de El Kobbâa,القبعة
1713837357-1202,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,‫‪Ennajet‬‬,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAennajet%E2%80%AC%E2%80%AC,,النجاة
1713837370-1203,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Oued Ellil,https://rues-tunisie.openalfa.com/oued-ellil,‫‪Cité‬‬ ‫‪El‬‬ ‫‪Ouerd‬‬,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAcite%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAel%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAouerd%E2%80%AC%E2%80%AC,,حي الورد
1713837399-1204,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,Sidi Ali El Hattab,https://rues-tunisie.openalfa.com/sidi-ali-el-hattab,,سيدي علي الحطاب
1713837412-1205,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,Mornaguia Nord,https://rues-tunisie.openalfa.com/mornaguia-nord,,المرناقية الشمالي
1713837427-1206,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,Mornaguia,https://rues-tunisie.openalfa.com/mornaguia_mornaguia,Lieux de Mornaguia,المرناقية
1713837441-1207,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,Hmaïema,https://rues-tunisie.openalfa.com/hmaiema,Villages et Hameaux de Hmaïema,حميم
1713837454-1208,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,El Fajja,https://rues-tunisie.openalfa.com/el-fajja,Lieux de El Fajja,الفجة
1713837467-1209,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,El Bassatine,https://rues-tunisie.openalfa.com/el-bassatine_mornaguia,,البساتين
1713837481-1210,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,Bouragba,https://rues-tunisie.openalfa.com/bouragba,,بورقبة
1713837494-1211,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Mornaguia,https://rues-tunisie.openalfa.com/mornaguia,20-mars,https://rues-tunisie.openalfa.com/20-mars_mornaguia,,20 مارس
1713837522-1212,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,Sidi Amor,https://rues-tunisie.openalfa.com/sidi-amor,Lieux de Sidi Amor,سيدي عمر
1713837537-1213,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,Manouba Centre,https://rues-tunisie.openalfa.com/manouba-centre,Lieux de Manouba Centre,منوبة الوسطى
1713837552-1214,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,Ksar - Said,https://rues-tunisie.openalfa.com/ksar-said,,قصر سعيد
1713837567-1215,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,Den - Den,https://rues-tunisie.openalfa.com/den-den,,‫الدندان‬
1713837584-1216,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,‫‪Manouba,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAmanouba%E2%80%AC%E2%80%AC,,‫منوبة‬
1713837598-1217,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Manouba‬‬,https://rues-tunisie.openalfa.com/manouba%E2%80%AC%E2%80%AC,‫‪Den‬‬ ‫‪-‬‬ ‫‪Den‬‬ ‫‪Sud‬‬,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAden%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AA-%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAden%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAsud%E2%80%AC%E2%80%AC,,الدندان الجنوبية
1713837626-1218,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation El Battane,https://rues-tunisie.openalfa.com/el-battane,Mehrine,https://rues-tunisie.openalfa.com/mehrine,Lieux de Mehrine,المهرين
1713837640-1219,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation El Battane,https://rues-tunisie.openalfa.com/el-battane,El Battane,https://rues-tunisie.openalfa.com/el-battane_el-battane,Lieux de El Battane,البطان
1713837654-1220,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation El Battane,https://rues-tunisie.openalfa.com/el-battane,El Aroussia,https://rues-tunisie.openalfa.com/el-aroussia,,العروسية
1713837668-1221,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation El Battane,https://rues-tunisie.openalfa.com/el-battane,Borj Ettoumi,https://rues-tunisie.openalfa.com/borj-ettoumi,Lieux de Borj Ettoumi,برج التومي
1713837696-1222,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher,Khaled Ibn El Oualid,https://rues-tunisie.openalfa.com/khaled-ibn-el-oualid,,خالد إبن الوليد
1713837710-1223,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher,Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher_douar-hicher,Lieux de Douar Hicher,‫‫دوار‬ ھیشر‬
1713837724-1224,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher,Cité Er- Riadh,https://rues-tunisie.openalfa.com/cite-er-riadh,,حي الرياض
1713837738-1225,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher,Cité Ennassim,https://rues-tunisie.openalfa.com/cite-ennassim,Lieux de Cité Ennassim,حي النسيم
1713837752-1226,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Douar Hicher,https://rues-tunisie.openalfa.com/douar-hicher,Cité Ech - Chabeb,https://rues-tunisie.openalfa.com/cite-ech-chabeb,,حي الشباب
1713837780-1227,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,Ez - Zahra,https://rues-tunisie.openalfa.com/ez-zahra,,الزهرة
1713837795-1228,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,El Mansoura,https://rues-tunisie.openalfa.com/el-mansoura,,المنصورة
1713837809-1229,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,El Habibia,https://rues-tunisie.openalfa.com/el-habibia,Villages et Hameaux de El Habibia,الحبيبية
1713837823-1230,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,Djedaïda Hached,https://rues-tunisie.openalfa.com/djedaida-hached,Lieux de Djedaïda Hached,الجديدة حشاد
1713837838-1231,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,Djedaïda,https://rues-tunisie.openalfa.com/djedaida_djedaida,Lieux de Djedaïda,الجديدة
1713837852-1232,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Djedaïda,https://rues-tunisie.openalfa.com/djedaida,Chaouat,https://rues-tunisie.openalfa.com/chaouat,Lieux de Chaouat,شواط
1713837879-1233,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Borj El Amri,https://rues-tunisie.openalfa.com/borj-el-amri,Menzel Habib,https://rues-tunisie.openalfa.com/menzel-habib,,منزل حبيب
1713837894-1234,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Borj El Amri,https://rues-tunisie.openalfa.com/borj-el-amri,El Moussadine,https://rues-tunisie.openalfa.com/el-moussadine,Lieux de El Moussadine,المساعدين
1713837908-1235,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Borj El Amri,https://rues-tunisie.openalfa.com/borj-el-amri,Borj Ennour,https://rues-tunisie.openalfa.com/borj-ennour,,برج النور
1713837922-1236,https://rues-tunisie.openalfa.com/,Gouvernorat La Manouba,,https://rues-tunisie.openalfa.com/la-manouba,Délégation Borj El Amri,https://rues-tunisie.openalfa.com/borj-el-amri,Borj El Amri,https://rues-tunisie.openalfa.com/borj-el-amri_borj-el-amri,,برج العامري
1713837964-1237,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Souk El Ahad,https://rues-tunisie.openalfa.com/souk-el-ahed,Oum Soumaa,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAoum%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAessoumaa%E2%80%AC%E2%80%AC,,أم الصمعة
1713837978-1238,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Souk El Ahad,https://rues-tunisie.openalfa.com/souk-el-ahed,Fatnassa,https://rues-tunisie.openalfa.com/fatnassa,,فطناسة
1713837992-1239,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Souk El Ahad,https://rues-tunisie.openalfa.com/souk-el-ahed,Ezzaouaïa,https://rues-tunisie.openalfa.com/ezzaouaia%E2%80%AC%E2%80%AC,,الزوايا
1713838006-1240,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Souk El Ahad,https://rues-tunisie.openalfa.com/souk-el-ahed,Bou Abdallah,https://rues-tunisie.openalfa.com/%E2%80%AB%E2%80%AAbou%E2%80%AC%E2%80%AC-%E2%80%AB%E2%80%AAabdellah%E2%80%AC%E2%80%AC,Lieux de Bou Abdallah,بو عبد الله
1713838021-1241,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Souk El Ahad,https://rues-tunisie.openalfa.com/souk-el-ahed,Béchri,https://rues-tunisie.openalfa.com/bechri,Lieux de Béchri,بشري
1713838049-1242,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Kébili Sud,https://rues-tunisie.openalfa.com/kebili-sud,Jemna,https://rues-tunisie.openalfa.com/jemna,,جمنة
1713838062-1243,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Kébili Sud,https://rues-tunisie.openalfa.com/kebili-sud,Nouil Nord,https://rues-tunisie.openalfa.com/nouil-nord,,نويل الشمالية
1713838076-1244,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Kébili Sud,https://rues-tunisie.openalfa.com/kebili-sud,Jersine,https://rues-tunisie.openalfa.com/jersine,Lieux de Jersine,‫جرسین‬
1713838090-1245,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Kébili Sud,https://rues-tunisie.openalfa.com/kebili-sud,Jemna Sud,https://rues-tunisie.openalfa.com/jemna-sud,,جمنة الجنوبية
1713838104-1246,https://rues-tunisie.openalfa.com/,Gouvernorat Kébili,قبلي	,https://rues-tunisie.openalfa.com/kebili,Délégation Kébili Sud,https://rues-tunisie.openalfa.com/kebili-sud,Jemna Nord,https://rues-tunisie.openalfa.com/jemna-nord,,جمنة الشمالية
